# time         sensor    measurable   value
1393137737     6      1      0.0000
1393137748     1      0      -3.9690
1393137748     2      0      -1.6420
1393137748     6      0      236.0000
1393137748     6      1      0.0000
1393137759     1      0      -3.7380
1393137759     2      0      -1.6420
1393137759     6      0      236.0000
1393137759     6      1      0.0000
1393137770     1      0      -3.7380
1393137770     2      0      -1.6530
1393137770     6      0      236.0000
1393137770     6      1      0.0000
1393137781     1      0      -3.5060
1393137781     2      0      -1.6340
1393137781     6      0      236.0000
1393137781     6      1      0.0000
1393137792     1      0      -3.2750
1393137792     2      0      -1.7340
1393137792     6      0      236.0000
1393137792     6      1      0.0000
1393137803     1      0      -3.5060
1393137803     2      0      -1.6920
1393137803     6      0      236.0000
1393137803     6      1      0.0000
1393137814     1      0      -3.0260
1393137814     2      0      -1.7600
1393137814     6      0      236.0000
1393137814     6      1      0.0000
1393137825     1      0      -3.5060
1393137825     2      0      -1.7260
1393137825     6      0      236.0000
1393137825     6      1      0.0000
1393137836     1      0      -3.2750
1393137836     2      0      -1.7260
1393137836     6      0      236.0000
1393137836     6      1      0.0000
1393137847     1      0      -3.5060
1393137847     2      0      -1.7520
1393137847     6      0      236.0000
1393137847     6      1      0.0000
1393137858     1      0      -3.5060
1393137858     2      0      -1.7940
1393137858     6      0      236.0000
1393137858     6      1      0.0000
1393137869     1      0      -3.5060
1393137869     2      0      -1.7440
1393137869     6      0      236.0000
1393137869     6      1      0.0000
1393137880     1      0      -3.9690
1393137880     2      0      -1.7860
1393137880     6      0      236.0000
1393137880     6      1      0.0000
1393137891     1      0      -3.9690
1393137891     2      0      -1.7940
1393137891     6      0      236.0000
1393137891     6      1      0.0000
1393137902     1      0      -3.5060
1393137902     2      0      -2.0030
1393137902     6      0      236.0000
1393137902     6      1      0.0000
1393137913     1      0      -3.5060
1393137913     2      0      -2.0220
1393137913     6      0      236.0000
1393137913     6      1      0.0000
1393137924     1      0      -3.2750
1393137924     2      0      -2.0220
1393137924     6      0      236.0000
1393137924     6      1      0.0000
1393137935     1      0      -3.5060
1393137935     2      0      -1.9350
1393137935     6      0      236.0000
1393137935     6      1      0.0000
1393137946     1      0      -3.5060
1393137946     2      0      -2.0400
1393137946     6      0      236.0000
1393137946     6      1      0.0000
1393137957     1      0      -3.9690
1393137957     2      0      -2.1420
1393137957     6      0      236.0000
1393137957     6      1      0.0000
1393137968     1      0      -3.5060
1393137968     2      0      -2.1780
1393137968     6      0      236.0000
1393137968     6      1      0.0000
1393137979     1      0      -3.9690
1393137979     2      0      -2.1260
1393137979     6      0      236.0000
1393137979     6      1      0.0000
1393137990     1      0      -3.9690
1393137990     2      0      -2.2830
1393137990     6      0      236.0000
1393137990     6      1      0.0000
1393138001     1      0      -3.9690
1393138001     2      0      -2.2310
1393138001     6      0      236.0000
1393138001     6      1      0.0000
1393138012     1      0      -3.9690
1393138012     2      0      -2.2910
1393138012     6      0      236.0000
1393138012     6      1      0.0000
1393138023     1      0      -3.9690
1393138023     2      0      -2.2120
1393138023     6      0      236.0000
1393138023     6      1      0.0000
1393138034     1      0      -3.9690
1393138034     2      0      -2.2120
1393138034     6      0      236.0000
1393138034     6      1      0.0000
1393138045     1      0      -3.9690
1393138045     2      0      -2.2650
1393138045     6      0      236.0000
1393138045     6      1      0.0000
1393138056     1      0      -3.5060
1393138056     2      0      -2.2120
1393138056     6      0      236.0000
1393138056     6      1      0.0000
1393138067     1      0      -3.9690
1393138067     2      0      -2.4030
1393138067     6      0      236.0000
1393138067     6      1      0.0000
1393138078     1      0      -3.5060
1393138078     2      0      -2.4820
1393138078     6      0      236.0000
1393138078     6      1      0.0000
1393138089     1      0      -3.9690
1393138089     2      0      -2.4820
1393138089     6      0      236.0000
1393138089     6      1      0.0000
1393138100     1      0      -3.9690
1393138100     2      0      -2.5000
1393138100     6      0      236.0000
1393138100     6      1      0.0000
1393138111     1      0      -3.9690
1393138111     2      0      -2.4900
1393138111     6      0      236.0000
1393138111     6      1      0.0000
1393138122     1      0      -3.9690
1393138122     2      0      -2.6130
1393138122     6      0      236.0000
1393138122     6      1      0.0000
1393138133     1      0      -3.9690
1393138133     2      0      -2.4370
1393138133     6      0      236.0000
1393138133     6      1      0.0000
1393138144     1      0      -4.4490
1393138144     2      0      -2.8030
1393138144     6      0      236.0000
1393138144     6      1      0.0000
1393138155     1      0      -3.9690
1393138155     2      0      -2.8370
1393138155     6      0      236.0000
1393138155     6      1      0.0000
1393138166     1      0      -3.9690
1393138166     2      0      -2.7510
1393138166     6      0      236.0000
1393138166     6      1      0.0000
1393138177     1      0      -3.9690
1393138177     2      0      -2.8560
1393138177     6      0      236.0000
1393138177     6      1      0.0000
1393138188     1      0      -3.9690
1393138188     2      0      -2.8220
1393138188     6      0      236.0000
1393138188     6      1      0.0000
1393138199     1      0      -3.9690
1393138199     2      0      -2.7690
1393138199     6      0      236.0000
1393138199     6      1      0.0000
1393138210     1      0      -3.9690
1393138210     2      0      -2.7690
1393138210     6      0      236.0000
1393138210     6      1      0.0000
1393138221     1      0      -3.5060
1393138221     2      0      -2.7690
1393138221     6      0      236.0000
1393138221     6      1      0.0000
1393138232     1      0      -3.5060
1393138232     2      0      -2.8030
1393138232     6      0      236.0000
1393138232     6      1      0.0000
1393138243     1      0      -4.2180
1393138243     2      0      -2.8220
1393138243     6      0      236.0000
1393138243     6      1      0.0000
1393138254     1      0      -3.9690
1393138254     2      0      -2.8220
1393138254     6      0      236.0000
1393138254     6      1      0.0000
1393138265     1      0      -3.9690
1393138265     2      0      -2.8030
1393138265     6      0      236.0000
1393138265     6      1      0.0000
1393138276     1      0      -3.5060
1393138276     2      0      -2.8030
1393138276     6      0      236.0000
1393138276     6      1      0.0000
1393138287     1      0      -3.5060
1393138287     2      0      -2.8560
1393138287     6      0      236.0000
1393138287     6      1      0.0000
1393138298     1      0      -3.9690
1393138298     2      0      -2.9600
1393138298     6      0      236.0000
1393138298     6      1      0.0000
1393138309     1      0      -3.9690
1393138309     2      0      -3.1170
1393138309     6      0      236.0000
1393138309     6      1      0.0000
1393138320     1      0      -4.4490
1393138320     2      0      -3.1330
1393138320     6      0      236.0000
1393138320     6      1      0.0000
1393138331     1      0      -3.5060
1393138331     2      0      -3.0810
1393138331     6      0      236.0000
1393138331     6      1      0.0000
1393138342     1      0      -3.9690
1393138342     2      0      -3.0810
1393138342     6      0      236.0000
1393138342     6      1      0.0000
1393138353     1      0      -3.9690
1393138353     2      0      -3.0990
1393138353     6      0      236.0000
1393138353     6      1      0.0000
1393138364     1      0      -4.4490
1393138364     2      0      -3.0650
1393138364     6      0      236.0000
1393138364     6      1      0.0000
1393138375     1      0      -4.4490
1393138375     2      0      -3.0810
1393138375     6      0      236.0000
